taxid	rank	pct	classification	pct_gs	sample	tool
10677	species	0.4359	TP	0.4359	18	Gold standard
10752	species	0.2415	TP	0.2415	18	Gold standard
10780	family	0.1055	TP	0.1055	18	Gold standard
10841	family	1.3154	TP	1.3154	18	Gold standard
10843.1	strain	0.0476	TP	0.0476	18	Gold standard
10860	family	0.1037	TP	0.1037	18	Gold standard
10868.1	strain	0.0131	TP	0.0131	18	Gold standard
110456	genus	0.2322	TP	0.2322	18	Gold standard
1131492	family	0.8978	TP	0.8978	18	Gold standard
1141139.1	strain	0.0332	TP	0.0332	18	Gold standard
1147145.1	strain	1.1568	TP	1.1568	18	Gold standard
1147150.1	strain	0.215	TP	0.215	18	Gold standard
1150298	species	0.9298	TP	0.9298	18	Gold standard
1150298.2	strain	0.9298	TP	0.9298	18	Gold standard
1196081	species	0.0326	TP	0.0326	18	Gold standard
1196081.1	strain	0.0326	TP	0.0326	18	Gold standard
11974	family	0.0928	TP	0.0928	18	Gold standard
1198980	genus	0.0693	TP	0.0693	18	Gold standard
1204534.1	strain	0.0095	TP	0.0095	18	Gold standard
12058	family	0.8433	TP	0.8433	18	Gold standard
1208309	species	0.5031	TP	0.5031	18	Gold standard
1208309.1	strain	0.5031	TP	0.5031	18	Gold standard
1211280.1	strain	0.2665	TP	0.2665	18	Gold standard
1224	phylum	1.4709	TP	1.4709	18	Gold standard
1236	class	1.4645	TP	1.4645	18	Gold standard
1239	phylum	36.6535	TP	36.6535	18	Gold standard
1243	genus	0.0008	TP	0.0008	18	Gold standard
1245	species	0.0008	TP	0.0008	18	Gold standard
1245.2	strain	0.0008	TP	0.0008	18	Gold standard
1247113	species	0.1424	TP	0.1424	18	Gold standard
1247113.1	strain	0.1424	TP	0.1424	18	Gold standard
1257	genus	0.0004	TP	0.0004	18	Gold standard
1260	species	0.0016	TP	0.0016	18	Gold standard
1260.1	strain	0.0016	TP	0.0016	18	Gold standard
1261	species	0.0004	TP	0.0004	18	Gold standard
1261.2	strain	0.0004	TP	0.0004	18	Gold standard
1263	genus	2.262	TP	2.262	18	Gold standard
1279	genus	0.0036	TP	0.0036	18	Gold standard
1280	species	0.0024	TP	0.0024	18	Gold standard
1280.1	strain	0.0024	TP	0.0024	18	Gold standard
1282	species	0.0012	TP	0.0012	18	Gold standard
1282.2	strain	0.0012	TP	0.0012	18	Gold standard
128827	family	0.4693	TP	0.4693	18	Gold standard
1297617	species	0.0028	TP	0.0028	18	Gold standard
1297617.3	strain	0.0028	TP	0.0028	18	Gold standard
1300	family	1.043	TP	1.043	18	Gold standard
1301	genus	1.0333	TP	1.0333	18	Gold standard
1304	species	1.0329	TP	1.0329	18	Gold standard
1304.1	strain	1.0329	TP	1.0329	18	Gold standard
131567	cellular root	49.7181	TP	49.7181	18	Gold standard
1318	species	0.0004	TP	0.0004	18	Gold standard
1318.7	strain	0.0004	TP	0.0004	18	Gold standard
1319815	strain	0.0012	TP	0.0012	18	Gold standard
1346893.1	strain	0.0491	TP	0.0491	18	Gold standard
1350	genus	0.7832	TP	0.7832	18	Gold standard
1351	species	0.7401	TP	0.7401	18	Gold standard
1351.1	strain	0.0004	TP	0.0004	18	Gold standard
1351.100	strain	0.0016	TP	0.0016	18	Gold standard
1351.103	strain	0.0164	TP	0.0164	18	Gold standard
1351.17	strain	0.0008	TP	0.0008	18	Gold standard
1351.19	strain	0.0112	TP	0.0112	18	Gold standard
1351.28	strain	0.0012	TP	0.0012	18	Gold standard
1351.34	strain	0.0012	TP	0.0012	18	Gold standard
1351.39	strain	0.0008	TP	0.0008	18	Gold standard
1351.46	strain	0.0004	TP	0.0004	18	Gold standard
1351.51	strain	0.6817	TP	0.6817	18	Gold standard
1351.58	strain	0.014	TP	0.014	18	Gold standard
1351.63	strain	0.002	TP	0.002	18	Gold standard
1351.73	strain	0.0004	TP	0.0004	18	Gold standard
1351.84	strain	0.0008	TP	0.0008	18	Gold standard
1351.90	strain	0.0068	TP	0.0068	18	Gold standard
1351.93	strain	0.0004	TP	0.0004	18	Gold standard
1352	species	0.0108	TP	0.0108	18	Gold standard
1352.7	strain	0.0104	TP	0.0104	18	Gold standard
1352.8	strain	0.0004	TP	0.0004	18	Gold standard
1354	species	0.0008	TP	0.0008	18	Gold standard
1354.7	strain	0.0008	TP	0.0008	18	Gold standard
135621	family	0.0116	TP	0.0116	18	Gold standard
1357	genus	0.0096	TP	0.0096	18	Gold standard
1358	species	0.0048	TP	0.0048	18	Gold standard
1358.1	strain	0.0048	TP	0.0048	18	Gold standard
136	order	0.0008	TP	0.0008	18	Gold standard
1378	genus	0.0056	TP	0.0056	18	Gold standard
1385	order	0.01	TP	0.01	18	Gold standard
1391223.1	strain	0.2604	TP	0.2604	18	Gold standard
1392389	genus	0.0028	TP	0.0028	18	Gold standard
140410	genus	0.3657	TP	0.3657	18	Gold standard
1407607	genus	0.9298	TP	0.9298	18	Gold standard
1423493	strain	0.0004	TP	0.0004	18	Gold standard
142786	genus	0.0928	TP	0.0928	18	Gold standard
1437363.1	strain	0.1744	TP	0.1744	18	Gold standard
1439894.1	strain	0.1791	TP	0.1791	18	Gold standard
1465754	species	0.4797	TP	0.4797	18	Gold standard
1465754.1	strain	0.4797	TP	0.4797	18	Gold standard
1468449	species	0.0032	TP	0.0032	18	Gold standard
1468449.1	strain	0.0032	TP	0.0032	18	Gold standard
147545	class	0.958	TP	0.958	18	Gold standard
1485	genus	0.1676	TP	0.1676	18	Gold standard
1495285.1	strain	0.0004	TP	0.0004	18	Gold standard
149539.11	strain	0.0056	TP	0.0056	18	Gold standard
1496	species	0.174	TP	0.174	18	Gold standard
1496.19	strain	0.0564	TP	0.0564	18	Gold standard
1496.2	strain	0.1176	TP	0.1176	18	Gold standard
150022	genus	0.0016	TP	0.0016	18	Gold standard
1501226	genus	0.3393	TP	0.3393	18	Gold standard
1502	species	0.0232	TP	0.0232	18	Gold standard
1502.5	strain	0.0232	TP	0.0232	18	Gold standard
1505657	genus	0.0012	TP	0.0012	18	Gold standard
1506553	genus	0.1632	TP	0.1632	18	Gold standard
1506574	genus	0.0122	TP	0.0122	18	Gold standard
1507401	genus	0.0933	TP	0.0933	18	Gold standard
1511804	genus	0.0966	TP	0.0966	18	Gold standard
151341	family	0.5031	TP	0.5031	18	Gold standard
1518574	species	0.3976	TP	0.3976	18	Gold standard
1518574.1	strain	0.3976	TP	0.3976	18	Gold standard
1527506.1	strain	0.2322	TP	0.2322	18	Gold standard
1527524.1	strain	0.0783	TP	0.0783	18	Gold standard
1540095.1	strain	0.0039	TP	0.0039	18	Gold standard
1540098.1	strain	0.0647	TP	0.0647	18	Gold standard
154288	species	0.0176	TP	0.0176	18	Gold standard
154288.1	strain	0.0176	TP	0.0176	18	Gold standard
1544364	species	1.1586	TP	1.1586	18	Gold standard
1544364.1	strain	1.1586	TP	1.1586	18	Gold standard
155148.1	strain	0.6365	TP	0.6365	18	Gold standard
1567007.1	strain	0.794	TP	0.794	18	Gold standard
1567028.1	strain	0.7446	TP	0.7446	18	Gold standard
157	genus	0.0008	TP	0.0008	18	Gold standard
1570339	family	0.0028	TP	0.0028	18	Gold standard
157268	species	0.0004	TP	0.0004	18	Gold standard
157268.2	strain	0.0004	TP	0.0004	18	Gold standard
1572753.1	strain	0.5657	TP	0.5657	18	Gold standard
1573534	genus	0.4661	TP	0.4661	18	Gold standard
1578	genus	0.0068	TP	0.0068	18	Gold standard
1582152	species	0.0161	TP	0.0161	18	Gold standard
1582152.1	strain	0.0161	TP	0.0161	18	Gold standard
1582153.1	strain	0.0016	TP	0.0016	18	Gold standard
1582155.1	strain	0.0099	TP	0.0099	18	Gold standard
1584	species	0.0068	TP	0.0068	18	Gold standard
1584.1	strain	0.0068	TP	0.0068	18	Gold standard
158846	genus	0.008	TP	0.008	18	Gold standard
1589	species	0.0108	TP	0.0108	18	Gold standard
1589.1	strain	0.0108	TP	0.0108	18	Gold standard
1595998	species	0.0007	TP	0.0007	18	Gold standard
1595998.1	strain	0.0007	TP	0.0007	18	Gold standard
1604355.1	strain	0.5876	TP	0.5876	18	Gold standard
1604356.1	strain	0.0903	TP	0.0903	18	Gold standard
1623289	genus	3.9811	TP	3.9811	18	Gold standard
1623305	genus	3.5479	TP	3.5479	18	Gold standard
1624	species	0.0128	TP	0.0128	18	Gold standard
1624.1	strain	0.0016	TP	0.0016	18	Gold standard
1624.6	strain	0.0112	TP	0.0112	18	Gold standard
162481	class	0.0004	TP	0.0004	18	Gold standard
1636564.1	strain	0.0383	TP	0.0383	18	Gold standard
1636586.1	strain	0.0913	TP	0.0913	18	Gold standard
1642588.1	strain	0.9776	TP	0.9776	18	Gold standard
1643822	order	0.0084	TP	0.0084	18	Gold standard
1643824	family	0.0108	TP	0.0108	18	Gold standard
1643826	family	0.0084	TP	0.0084	18	Gold standard
1647988	family	0.6145	TP	0.6145	18	Gold standard
1653	family	0.0084	TP	0.0084	18	Gold standard
165779	genus	0.0012	TP	0.0012	18	Gold standard
1675602.1	strain	1.9216	TP	1.9216	18	Gold standard
1675606.1	strain	0.1905	TP	0.1905	18	Gold standard
1678	genus	0.3276	TP	0.3276	18	Gold standard
1679.3	strain	0.0004	TP	0.0004	18	Gold standard
1680	species	0.0012	TP	0.0012	18	Gold standard
1680.28	strain	0.0004	TP	0.0004	18	Gold standard
1680.5	strain	0.0008	TP	0.0008	18	Gold standard
1681	species	0.0176	TP	0.0176	18	Gold standard
1681.16	strain	0.0108	TP	0.0108	18	Gold standard
1681.3	strain	0.0064	TP	0.0064	18	Gold standard
1681.5	strain	0.0004	TP	0.0004	18	Gold standard
1683	species	0.0044	TP	0.0044	18	Gold standard
1683.2	strain	0.0044	TP	0.0044	18	Gold standard
169435	species	0.0012	TP	0.0012	18	Gold standard
169435.2	strain	0.0012	TP	0.0012	18	Gold standard
1701846.1	strain	0.1738	TP	0.1738	18	Gold standard
1703332	species	0.0024	TP	0.0024	18	Gold standard
1703332.1	strain	0.0024	TP	0.0024	18	Gold standard
171549	order	9.582	TP	9.582	18	Gold standard
171550	family	0.5145	TP	0.5145	18	Gold standard
171552	family	0.0008	TP	0.0008	18	Gold standard
1716	genus	0.0084	TP	0.0084	18	Gold standard
1730	genus	0.0076	TP	0.0076	18	Gold standard
173707	species	0.0061	TP	0.0061	18	Gold standard
173707.1	strain	0.0061	TP	0.0061	18	Gold standard
1737404	class	0.0028	TP	0.0028	18	Gold standard
1737405	order	0.0028	TP	0.0028	18	Gold standard
1760	class	0.3363	TP	0.3363	18	Gold standard
1762	family	0.0004	TP	0.0004	18	Gold standard
1763	genus	0.0004	TP	0.0004	18	Gold standard
1766253	genus	0.1708	TP	0.1708	18	Gold standard
1773	species	0.0004	TP	0.0004	18	Gold standard
1776384	species	0.0004	TP	0.0004	18	Gold standard
1776384.1	strain	0.0004	TP	0.0004	18	Gold standard
1783272	kingdom	37.0159	TP	37.0159	18	Gold standard
1788294.1	strain	0.7401	TP	0.7401	18	Gold standard
1799696	family	0.0004	TP	0.0004	18	Gold standard
180162	genus	0.0012	TP	0.0012	18	Gold standard
1843488	order	0.2704	TP	0.2704	18	Gold standard
1843489	order	0.0044	TP	0.0044	18	Gold standard
1843491	family	0.0116	TP	0.0116	18	Gold standard
1852563.1	strain	0.061	TP	0.061	18	Gold standard
1853231	family	0.3357	TP	0.3357	18	Gold standard
186532	genus	0.4697	TP	0.4697	18	Gold standard
186777	genus	0.4359	TP	0.4359	18	Gold standard
186794	genus	0.6365	TP	0.6365	18	Gold standard
186801	class	33.9868	TP	33.9868	18	Gold standard
186802	order	16.0602	TP	16.0602	18	Gold standard
186803	family	16.5295	TP	16.5295	18	Gold standard
186804	family	0.5149	TP	0.5149	18	Gold standard
186806	family	0.0076	TP	0.0076	18	Gold standard
186822	family	0.0008	TP	0.0008	18	Gold standard
186826	order	1.8718	TP	1.8718	18	Gold standard
1868595.1	strain	0.1784	TP	0.1784	18	Gold standard
1870884	genus	0.174	TP	0.174	18	Gold standard
187218	genus	0.794	TP	0.794	18	Gold standard
187327	species	0.2676	TP	0.2676	18	Gold standard
187327.1	strain	0.2676	TP	0.2676	18	Gold standard
1874589.1	strain	0.0078	TP	0.0078	18	Gold standard
1880822.1	strain	0.0118	TP	0.0118	18	Gold standard
188913	species	0.0012	TP	0.0012	18	Gold standard
1891715	genus	0.5031	TP	0.5031	18	Gold standard
189330	genus	0.3149	TP	0.3149	18	Gold standard
189426	species	0.0008	TP	0.0008	18	Gold standard
189426.1	strain	0.0008	TP	0.0008	18	Gold standard
1897495.1	strain	0.1132	TP	0.1132	18	Gold standard
1910951	genus	0.1093	TP	0.1093	18	Gold standard
1910952	genus	0.0476	TP	0.0476	18	Gold standard
1910992	genus	0.4122	TP	0.4122	18	Gold standard
1911010	species	0.1583	TP	0.1583	18	Gold standard
191303	genus	0.0176	TP	0.0176	18	Gold standard
1913652	genus	0.8187	TP	0.8187	18	Gold standard
1913654	genus	0.7446	TP	0.7446	18	Gold standard
1913685	species	0.7446	TP	0.7446	18	Gold standard
1914201	species	0.0004	TP	0.0004	18	Gold standard
1914852	genus	0.41	TP	0.41	18	Gold standard
1920753	genus	0.5373	TP	0.5373	18	Gold standard
1920755	species	0.2604	TP	0.2604	18	Gold standard
1920758	species	0.0903	TP	0.0903	18	Gold standard
1920865	genus	0.0723	TP	0.0723	18	Gold standard
1921544	genus	0.9776	TP	0.9776	18	Gold standard
1921553	genus	0.0647	TP	0.0647	18	Gold standard
1921555	species	0.0647	TP	0.0647	18	Gold standard
1926556	genus	0.0004	TP	0.0004	18	Gold standard
1930509	species	1.037	TP	1.037	18	Gold standard
1930509.1	strain	1.037	TP	1.037	18	Gold standard
1933774.1	strain	1.9507	TP	1.9507	18	Gold standard
194	genus	0.0148	TP	0.0148	18	Gold standard
1940789	species	0.0048	TP	0.0048	18	Gold standard
1940789.4	strain	0.0048	TP	0.0048	18	Gold standard
1945585	species	0.0893	TP	0.0893	18	Gold standard
1945587	species	0.0199	TP	0.0199	18	Gold standard
194924	family	0.0196	TP	0.0196	18	Gold standard
195	species	0.0004	TP	0.0004	18	Gold standard
195.1	strain	0.0004	TP	0.0004	18	Gold standard
1965472.1	strain	0.0372	TP	0.0372	18	Gold standard
197	species	0.0144	TP	0.0144	18	Gold standard
197.14	strain	0.0008	TP	0.0008	18	Gold standard
197.3	strain	0.0004	TP	0.0004	18	Gold standard
197.8	strain	0.0132	TP	0.0132	18	Gold standard
1977411	species	0.0131	TP	0.0131	18	Gold standard
1978007	order	0.8106	TP	0.8106	18	Gold standard
1981500.1	strain	0.2195	TP	0.2195	18	Gold standard
1985303	genus	0.1738	TP	0.1738	18	Gold standard
1985305	species	0.1738	TP	0.1738	18	Gold standard
1985328	genus	0.0118	TP	0.0118	18	Gold standard
1985329	genus	1.9254	TP	1.9254	18	Gold standard
1985341	species	1.9216	TP	1.9216	18	Gold standard
1985342	species	0.0039	TP	0.0039	18	Gold standard
1985720	genus	0.1973	TP	0.1973	18	Gold standard
1985722	species	0.1973	TP	0.1973	18	Gold standard
1986034	species	0.0476	TP	0.0476	18	Gold standard
2	domain	48.7237	TP	48.7237	18	Gold standard
2003188	species	0.0108	TP	0.0108	18	Gold standard
2003188.1	strain	0.0108	TP	0.0108	18	Gold standard
2005519	family	0.0576	TP	0.0576	18	Gold standard
2005525	family	1.0438	TP	1.0438	18	Gold standard
2006174	species	0.0693	TP	0.0693	18	Gold standard
200643	class	9.582	TP	9.582	18	Gold standard
200940	phylum	0.0196	TP	0.0196	18	Gold standard
2011078	species	0.0491	TP	0.0491	18	Gold standard
2011087.1	strain	0.0414	TP	0.0414	18	Gold standard
2011088	species	0.0414	TP	0.0414	18	Gold standard
201174	phylum	0.3624	TP	0.3624	18	Gold standard
2017081	species	0.4396	TP	0.4396	18	Gold standard
2017081.1	strain	0.4396	TP	0.4396	18	Gold standard
2021738	species	2.2506	TP	2.2506	18	Gold standard
2021738.1	strain	2.2506	TP	2.2506	18	Gold standard
2024334.1	strain	0.1422	TP	0.1422	18	Gold standard
2024337.1	strain	0.0906	TP	0.0906	18	Gold standard
2029658.1	strain	0.0023	TP	0.0023	18	Gold standard
2029659.1	strain	0.0462	TP	0.0462	18	Gold standard
2029662.1	strain	0.0227	TP	0.0227	18	Gold standard
2029667.1	strain	0.1191	TP	0.1191	18	Gold standard
2029671.1	strain	0.0185	TP	0.0185	18	Gold standard
2029675.1	strain	0.7714	TP	0.7714	18	Gold standard
203490	class	0.0048	TP	0.0048	18	Gold standard
203491	order	0.0048	TP	0.0048	18	Gold standard
203492	family	0.0048	TP	0.0048	18	Gold standard
203494	class	0.6145	TP	0.6145	18	Gold standard
203691	phylum	0.0008	TP	0.0008	18	Gold standard
203692	class	0.0008	TP	0.0008	18	Gold standard
2041044	species	0.0024	TP	0.0024	18	Gold standard
2041044.1	strain	0.0024	TP	0.0024	18	Gold standard
2058152	species	0.0004	TP	0.0004	18	Gold standard
2058152.1	strain	0.0004	TP	0.0004	18	Gold standard
2070182.1	strain	1.4749	TP	1.4749	18	Gold standard
207244	genus	2.0799	TP	2.0799	18	Gold standard
2082587	genus	0.0108	TP	0.0108	18	Gold standard
208479	species	0.004	TP	0.004	18	Gold standard
208479.2	strain	0.0004	TP	0.0004	18	Gold standard
208479.6	strain	0.0036	TP	0.0036	18	Gold standard
209	genus	0.0004	TP	0.0004	18	Gold standard
2109687	species	0.02	TP	0.02	18	Gold standard
2109687.1	strain	0.02	TP	0.02	18	Gold standard
213115	order	0.0196	TP	0.0196	18	Gold standard
213769	species	0.0435	TP	0.0435	18	Gold standard
213774.1	strain	0.2163	TP	0.2163	18	Gold standard
213849	order	0.0152	TP	0.0152	18	Gold standard
214851	species	6.8935	TP	6.8935	18	Gold standard
2163605.1	strain	0.3847	TP	0.3847	18	Gold standard
216572	family	15.7302	TP	15.7302	18	Gold standard
216816	species	0.0024	TP	0.0024	18	Gold standard
216816.19	strain	0.0004	TP	0.0004	18	Gold standard
216816.33	strain	0.0016	TP	0.0016	18	Gold standard
216851	genus	6.5535	TP	6.5535	18	Gold standard
2169574	family	2.1657	TP	2.1657	18	Gold standard
2169662	genus	0.0007	TP	0.0007	18	Gold standard
2169663	genus	2.165	TP	2.165	18	Gold standard
2169920	species	0.0514	TP	0.0514	18	Gold standard
2169921	species	1.1568	TP	1.1568	18	Gold standard
2169922	species	2.4497	TP	2.4497	18	Gold standard
2219049	genus	1.037	TP	1.037	18	Gold standard
225992	species	0.0064	TP	0.0064	18	Gold standard
225992.1	strain	0.0064	TP	0.0064	18	Gold standard
227307	genus	0.0303	TP	0.0303	18	Gold standard
2283015.1	strain	0.2537	TP	0.2537	18	Gold standard
2292004	species	0.152	TP	0.152	18	Gold standard
2292004.1	strain	0.152	TP	0.152	18	Gold standard
2292235	species	0.0036	TP	0.0036	18	Gold standard
2292235.1	strain	0.0036	TP	0.0036	18	Gold standard
2292283	species	0.6645	TP	0.6645	18	Gold standard
2292283.1	strain	0.6645	TP	0.6645	18	Gold standard
2292357	species	6.5535	TP	6.5535	18	Gold standard
2292357.1	strain	6.5535	TP	6.5535	18	Gold standard
2293015	species	0.0376	TP	0.0376	18	Gold standard
2293015.1	strain	0.0376	TP	0.0376	18	Gold standard
2305483.1	strain	0.2369	TP	0.2369	18	Gold standard
231213	order	0.0004	TP	0.0004	18	Gold standard
2315629.1	strain	0.0723	TP	0.0723	18	Gold standard
2316020	genus	9.99	TP	9.99	18	Gold standard
239759	genus	0.5145	TP	0.5145	18	Gold standard
239934	genus	0.6145	TP	0.6145	18	Gold standard
239935	species	0.6053	TP	0.6053	18	Gold standard
239935.11	strain	0.0008	TP	0.0008	18	Gold standard
239935.3	strain	0.6045	TP	0.6045	18	Gold standard
244127	genus	0.0012	TP	0.0012	18	Gold standard
244366	species	0.008	TP	0.008	18	Gold standard
246787	species	0.0024	TP	0.0024	18	Gold standard
246787.10	strain	0.0012	TP	0.0012	18	Gold standard
246787.9	strain	0.0012	TP	0.0012	18	Gold standard
2488596.1	strain	0.9656	TP	0.9656	18	Gold standard
249588	genus	0.4203	TP	0.4203	18	Gold standard
2496547.1	strain	0.2731	TP	0.2731	18	Gold standard
2500819.1	strain	0.0063	TP	0.0063	18	Gold standard
2508180.1	strain	0.3628	TP	0.3628	18	Gold standard
2508185.1	strain	0.045	TP	0.045	18	Gold standard
2508187.1	strain	0.9601	TP	0.9601	18	Gold standard
2508193.1	strain	0.7162	TP	0.7162	18	Gold standard
2508195.1	strain	0.0448	TP	0.0448	18	Gold standard
2559587	realm	3.4755	TP	3.4755	18	Gold standard
2560086	genus	0.1791	TP	0.1791	18	Gold standard
2560145	genus	0.4673	TP	0.4673	18	Gold standard
2560244	genus	0.2665	TP	0.2665	18	Gold standard
2560448	species	0.1905	TP	0.1905	18	Gold standard
2560455	species	0.2195	TP	0.2195	18	Gold standard
2560541	species	0.1791	TP	0.1791	18	Gold standard
2560544	species	0.0118	TP	0.0118	18	Gold standard
2562174.1	strain	0.007	TP	0.007	18	Gold standard
2576478.1	strain	0.1431	TP	0.1431	18	Gold standard
2576882.1	strain	0.0363	TP	0.0363	18	Gold standard
2584560	species	0.0036	TP	0.0036	18	Gold standard
2584560.1	strain	0.0036	TP	0.0036	18	Gold standard
2584611	species	0.0056	TP	0.0056	18	Gold standard
2584611.1	strain	0.0056	TP	0.0056	18	Gold standard
2585117.1	strain	0.0052	TP	0.0052	18	Gold standard
2589652.1	strain	0.127	TP	0.127	18	Gold standard
2590157.2	strain	0.008	TP	0.008	18	Gold standard
2601632.1	strain	0.0094	TP	0.0094	18	Gold standard
261299	species	0.0012	TP	0.0012	18	Gold standard
261299.6	strain	0.0012	TP	0.0012	18	Gold standard
2666183	species	0.0116	TP	0.0116	18	Gold standard
2666183.1	strain	0.0116	TP	0.0116	18	Gold standard
2681617.1	strain	0.0493	TP	0.0493	18	Gold standard
2681630.1	strain	0.0082	TP	0.0082	18	Gold standard
2695850.1	strain	0.3259	TP	0.3259	18	Gold standard
2696339.1	strain	0.8187	TP	0.8187	18	Gold standard
2711185.1	strain	0.7618	TP	0.7618	18	Gold standard
2714735.1	strain	0.4673	TP	0.4673	18	Gold standard
2719313	genus	0.004	TP	0.004	18	Gold standard
2731341	realm	35.0862	TP	35.0862	18	Gold standard
2731342	realm	4.8778	TP	4.8778	18	Gold standard
2731360	kingdom	35.0862	TP	35.0862	18	Gold standard
2731618	phylum	35.0862	TP	35.0862	18	Gold standard
2731619	class	35.0862	TP	35.0862	18	Gold standard
2731689	family	0.7221	TP	0.7221	18	Gold standard
2731690	family	0.9371	TP	0.9371	18	Gold standard
2731691	family	2.9514	TP	2.9514	18	Gold standard
2732017	genus	0.1431	TP	0.1431	18	Gold standard
2732049	genus	0.2731	TP	0.2731	18	Gold standard
2732051	genus	0.061	TP	0.061	18	Gold standard
2732063	genus	1.9507	TP	1.9507	18	Gold standard
2732090	kingdom	0.1037	TP	0.1037	18	Gold standard
2732091	kingdom	1.3154	TP	1.3154	18	Gold standard
2732092	kingdom	3.4587	TP	3.4587	18	Gold standard
