taxid	rank	pct	classification	pct_gs	sample	tool
1547.3	strain		FN	0.0107	10	metascope_toy.profile
1549748	species	8e-06	FP		10	metascope_toy.profile
1550024	species	0.000196	FP		10	metascope_toy.profile
155493	genus	2.6e-05	FP		10	metascope_toy.profile
155615	species	1.6e-05	FP		10	metascope_toy.profile
1559	species	0.000137	FP		10	metascope_toy.profile
1561	species	3.3e-05	FP		10	metascope_toy.profile
1563222	species	7.6e-05	FP		10	metascope_toy.profile
157	genus	1.3e-05	FP		10	metascope_toy.profile
1570016	species	0.000239	FP		10	metascope_toy.profile
1570339	family	0.006207	TP	0.0034	10	metascope_toy.profile
1571185	species	1.9e-05	FP		10	metascope_toy.profile
1573534	genus	0.002249	TP	0.0006	10	metascope_toy.profile
1573535	genus	1.351192	TP	1.5001	10	metascope_toy.profile
1573536	genus	0.000174	FP		10	metascope_toy.profile
1573805	family	8.1e-05	FP		10	metascope_toy.profile
1574161	species	0.007732	FP		10	metascope_toy.profile
157792	species	0.0013	FP		10	metascope_toy.profile
1578	genus	0.059649	TP	0.0569	10	metascope_toy.profile
1578198	species	9e-06	FP		10	metascope_toy.profile
1582879	genus	5.1e-05	FP		10	metascope_toy.profile
158483	genus	0.000113	FP		10	metascope_toy.profile
1585982	species	4.4e-05	FP		10	metascope_toy.profile
158823	species	9e-06	FP		10	metascope_toy.profile
158836	species	0.00043	FP		10	metascope_toy.profile
158848	genus	8e-06	FP		10	metascope_toy.profile
158849	species	8e-06	FP		10	metascope_toy.profile
158851	genus	0.000134	FP		10	metascope_toy.profile
1596	species	0.002131	TP	0.0006	10	metascope_toy.profile
1596.5	strain		FN	0.0006	10	metascope_toy.profile
1597	species	4.8e-05	FP		10	metascope_toy.profile
1602169	species	0.000576	FP		10	metascope_toy.profile
160404	species	0.000464	FP		10	metascope_toy.profile
160453	species	6.8e-05	FP		10	metascope_toy.profile
1605	species	0.001934	FP		10	metascope_toy.profile
160674	genus	0.000255	FP		10	metascope_toy.profile
1612435	species	8e-06	FP		10	metascope_toy.profile
1613	species	3.2e-05	FP		10	metascope_toy.profile
162289	genus	0.003248	TP	0.0016	10	metascope_toy.profile
1623	species	0.001058	TP	0.001	10	metascope_toy.profile
1623.4	strain		FN	0.001	10	metascope_toy.profile
162481	class	2.1e-05	TP	0.0052	10	metascope_toy.profile
1628085	species	0.07515	FP		10	metascope_toy.profile
1632	species	0.001899	TP	0.0022	10	metascope_toy.profile
1632.1	strain		FN	0.0022	10	metascope_toy.profile
163202	species	1.2e-05	FP		10	metascope_toy.profile
1633	species	1.7e-05	FP		10	metascope_toy.profile
1639119	family	0.000515	FP		10	metascope_toy.profile
1639133	species	0.004218	FP		10	metascope_toy.profile
1640685	species	2.7e-05	FP		10	metascope_toy.profile
1642702	species	7.5e-05	FP		10	metascope_toy.profile
1643682	order	1.5e-05	FP		10	metascope_toy.profile
1643686	order	0.000126	FP		10	metascope_toy.profile
1643822	order	0.16315	TP	0.1352	10	metascope_toy.profile
1643824	family	0.258713	TP	0.2387	10	metascope_toy.profile
1643826	family	0.16315	TP	0.1352	10	metascope_toy.profile
164400	species	0.000263	FP		10	metascope_toy.profile
1644061	family	1.2e-05	FP		10	metascope_toy.profile
1647988	family	4.285494	TP	3.989	10	metascope_toy.profile
1649459	genus	0.00027	FP		10	metascope_toy.profile
1649468	genus	0.000121	FP		10	metascope_toy.profile
1650661	species	0.000363	FP		10	metascope_toy.profile
1650662	species	1.2e-05	FP		10	metascope_toy.profile
165179	species	0.001747	FP		10	metascope_toy.profile
1653	family	0.00496	TP	0.004	10	metascope_toy.profile
165301	genus	3e-06	FP		10	metascope_toy.profile
1653434	species	21.168196	TP	18.5435	10	metascope_toy.profile
1653434.1	strain		FN	18.5435	10	metascope_toy.profile
1653435	species	0.000205	FP		10	metascope_toy.profile
1654	genus	0.030486	TP	0.0255	10	metascope_toy.profile
165695	genus	0.000156	FP		10	metascope_toy.profile
165758	species	6e-05	FP		10	metascope_toy.profile
165779	genus	0.001735	TP	0.0006	10	metascope_toy.profile
1659417	genus	1.9e-05	FP		10	metascope_toy.profile
1663	genus	8e-06	FP		10	metascope_toy.profile
166486	species	0.018451	FP		10	metascope_toy.profile
166939	species	0.00017	FP		10	metascope_toy.profile
1670621	species	3.3e-05	FP		10	metascope_toy.profile
1673722	species	4.1e-05	FP		10	metascope_toy.profile
1675036	species	0.000162	FP		10	metascope_toy.profile
1676614	species	1.8e-05	FP		10	metascope_toy.profile
1678	genus	0.187232	TP	0.1718	10	metascope_toy.profile
1680	species	0.013406	TP	0.0135	10	metascope_toy.profile
1680.11	strain		FN	0.0006	10	metascope_toy.profile
1680.16	strain		FN	0.004	10	metascope_toy.profile
1680.23	strain		FN	0.009	10	metascope_toy.profile
1681	species	0.001954	TP	0.0016	10	metascope_toy.profile
1681.27	strain		FN	0.001	10	metascope_toy.profile
1681.6	strain		FN	0.0006	10	metascope_toy.profile
1683	species	0.000473	FP		10	metascope_toy.profile
168384	species	0.007214	FP		10	metascope_toy.profile
1685	species	0.000289	FP		10	metascope_toy.profile
1686	species	0.054344	TP	0.0603	10	metascope_toy.profile
1686.7	strain		FN	0.0603	10	metascope_toy.profile
1689	species	5.1e-05	FP		10	metascope_toy.profile
1689270	species	0.000758	FP		10	metascope_toy.profile
168934	genus	0.000515	FP		10	metascope_toy.profile
1693	species	1.8e-05	FP		10	metascope_toy.profile
169435	species	0.011189	TP	0.009	10	metascope_toy.profile
169435.2	strain		FN	0.009	10	metascope_toy.profile
1696	genus	8e-06	FP		10	metascope_toy.profile
169679	species	6e-06	FP		10	metascope_toy.profile
1702221	species	6.6e-05	FP		10	metascope_toy.profile
1703332	species	0.00143	FP		10	metascope_toy.profile
1706369	order	0.000137	FP		10	metascope_toy.profile
1706375	family	0.000137	FP		10	metascope_toy.profile
1712515	species	0.519797	FP		10	metascope_toy.profile
171383	species	0.000918	FP		10	metascope_toy.profile
1715158	species		FN	0.0157	10	metascope_toy.profile
1715158.1	strain		FN	0.0157	10	metascope_toy.profile
171549	order	23.286149	TP	28.144	10	metascope_toy.profile
171550	family	2.538068	TP	2.0141	10	metascope_toy.profile
171551	family	0.00121	FP		10	metascope_toy.profile
171552	family	0.10228	TP	0.0175	10	metascope_toy.profile
1715645	species	8e-06	FP		10	metascope_toy.profile
1716	genus	0.00496	TP	0.004	10	metascope_toy.profile
1720195	species	0.000563	FP		10	metascope_toy.profile
1720204	species	7.8e-05	FP		10	metascope_toy.profile
1720294	species	0.000454	FP		10	metascope_toy.profile
1720298	species	2.5e-05	FP		10	metascope_toy.profile
1720300	species	7.8e-05	FP		10	metascope_toy.profile
1720315	species	0.000146	FP		10	metascope_toy.profile
1729679	genus	6.6e-05	FP		10	metascope_toy.profile
1730	genus	0.067141	TP	0.0006	10	metascope_toy.profile
1735	species	1.241655	TP	1.5001	10	metascope_toy.profile
1735.1	strain		FN	1.5001	10	metascope_toy.profile
1736	species	5.3e-05	FP		10	metascope_toy.profile
1737404	class	0.008926	TP	0.005	10	metascope_toy.profile
1737405	order	0.006729	TP	0.0034	10	metascope_toy.profile
1737424	species		FN	0.0237	10	metascope_toy.profile
1737424.3	strain		FN	0.0237	10	metascope_toy.profile
173856	species	6e-06	FP		10	metascope_toy.profile
1742989	genus	0.003086	FP		10	metascope_toy.profile
174587	species	2.9e-05	FP		10	metascope_toy.profile
1748967	species	0.003448	FP		10	metascope_toy.profile
1750560	species	0.009451	FP		10	metascope_toy.profile
1751298	species	4e-06	FP		10	metascope_toy.profile
1755099	species	3.2e-05	FP		10	metascope_toy.profile
1756020	species	0.000102	FP		10	metascope_toy.profile
1760	class	0.239237	TP	0.2011	10	metascope_toy.profile
176090	species	8.4e-05	FP		10	metascope_toy.profile
176102	species	7e-06	FP		10	metascope_toy.profile
176160	species	1e-06	FP		10	metascope_toy.profile
1762	family	1.1e-05	FP		10	metascope_toy.profile
1763	genus	1.1e-05	FP		10	metascope_toy.profile
1766253	genus	0.769675	TP	0.9521	10	metascope_toy.profile
1768210	species	0.000177	FP		10	metascope_toy.profile
1769424	species	2.9e-05	FP		10	metascope_toy.profile
1769710	genus	21.191615	TP	18.5435	10	metascope_toy.profile
1774128	genus	1.7e-05	FP		10	metascope_toy.profile
1774958	species	0.000121	FP		10	metascope_toy.profile
1775168	species	0.001053	FP		10	metascope_toy.profile
1775411	family	0.000692	FP		10	metascope_toy.profile
1776032	species	1e-05	FP		10	metascope_toy.profile
1776379	species	0.012979	FP		10	metascope_toy.profile
1776384	species	0.00111	FP		10	metascope_toy.profile
1776391	species	0.000292	FP		10	metascope_toy.profile
1776392	species	6.7e-05	FP		10	metascope_toy.profile
1778540	species	0.000115	FP		10	metascope_toy.profile
1780190	genus	2.9e-05	FP		10	metascope_toy.profile
1783272	kingdom	67.306103	TP	63.5375	10	metascope_toy.profile
1792511	species	1.5e-05	FP		10	metascope_toy.profile
1795310	species	6e-06	FP		10	metascope_toy.profile
179628	species	1.6e-05	FP		10	metascope_toy.profile
1796610	species	3.6e-05	FP		10	metascope_toy.profile
1796613	species	0.070325	FP		10	metascope_toy.profile
1796615	species	0.002643	FP		10	metascope_toy.profile
1796618	species	3e-05	FP		10	metascope_toy.profile
1796620	species	1.9e-05	FP		10	metascope_toy.profile
1796622	species	0.000986	FP		10	metascope_toy.profile
1796634	species	0.019387	FP		10	metascope_toy.profile
1796635	species	0.995351	TP	0.9455	10	metascope_toy.profile
1796635.4	strain		FN	0.9455	10	metascope_toy.profile
1796636	species	0.000345	FP		10	metascope_toy.profile
1796646	species	1e-05	FP		10	metascope_toy.profile
179838	species	5.1e-05	FP		10	metascope_toy.profile
1799696	family	2.1e-05	TP	0.0052	10	metascope_toy.profile
180162	genus	0.00474	TP	0.0028	10	metascope_toy.profile
180164	species	0.013494	FP		10	metascope_toy.profile
180282	species	9e-06	FP		10	metascope_toy.profile
180295	species	0.000212	FP		10	metascope_toy.profile
180311	species	0.000215	FP		10	metascope_toy.profile
1805431	species	0.000179	FP		10	metascope_toy.profile
1805470	species	8e-06	FP		10	metascope_toy.profile
1805472	species	1e-05	FP		10	metascope_toy.profile
1807766	species	9e-06	FP		10	metascope_toy.profile
180957	species	7e-06	FP		10	metascope_toy.profile
1812259	species	5.7e-05	FP		10	metascope_toy.profile
1812935	species	0.000518	FP		10	metascope_toy.profile
1813	genus	6e-06	FP		10	metascope_toy.profile
1816689	species	0.000154	FP		10	metascope_toy.profile
1817	genus	0.000619	FP		10	metascope_toy.profile
182096	species	4e-06	FP		10	metascope_toy.profile
1821960	species	0.000679	FP		10	metascope_toy.profile
1822464	genus	0.001801	FP		10	metascope_toy.profile
1827195	genus	1e-05	FP		10	metascope_toy.profile
1835702	species	0.000112	FP		10	metascope_toy.profile
1836972	species	4.4e-05	FP		10	metascope_toy.profile
1839	genus	0.00061	FP		10	metascope_toy.profile
183963	class	1.2e-05	FP		10	metascope_toy.profile
183967	class	1.9e-05	FP		10	metascope_toy.profile
184072	species	1.8e-05	FP		10	metascope_toy.profile
1841855	species	0.016623	FP		10	metascope_toy.profile
1841856	species	0.003141	FP		10	metascope_toy.profile
1841857	species	0.000916	FP		10	metascope_toy.profile
1841864	species	0.000135	FP		10	metascope_toy.profile
1841865	species	0.004869	FP		10	metascope_toy.profile
1841868	species	6.5e-05	FP		10	metascope_toy.profile
1843488	order	2.222215	TP	1.6329	10	metascope_toy.profile
1843489	order	0.122362	TP	0.1103	10	metascope_toy.profile
1843491	family	4e-05	FP		10	metascope_toy.profile
1848766	species	2e-05	FP		10	metascope_toy.profile
1849828	genus	1.1e-05	FP		10	metascope_toy.profile
1850975	species	4e-05	FP		10	metascope_toy.profile
1851427	species	0.014845	FP		10	metascope_toy.profile
1851428	species	0.068237	FP		10	metascope_toy.profile
1851514	species	2.8e-05	FP		10	metascope_toy.profile
1852370	species	0.000193	FP		10	metascope_toy.profile
1852381	species	0.000305	FP		10	metascope_toy.profile
1852386	species	1.3e-05	FP		10	metascope_toy.profile
1853228	class	0.000137	FP		10	metascope_toy.profile
1853229	order	0.000137	FP		10	metascope_toy.profile
1853231	family	0.815745	TP	0.6854	10	metascope_toy.profile
1853232	family	5.1e-05	FP		10	metascope_toy.profile
1854	genus	4.4e-05	FP		10	metascope_toy.profile
1855371	species	1.2e-05	FP		10	metascope_toy.profile
1857215	species	2.4e-05	FP		10	metascope_toy.profile
1857217	species	1.1e-05	FP		10	metascope_toy.profile
186650	genus	0.000217	FP		10	metascope_toy.profile
186801	class	59.6932	TP	56.5371	10	metascope_toy.profile
186802	order	24.224474	TP	25.5689	10	metascope_toy.profile
186803	family	33.998051	TP	29.7335	10	metascope_toy.profile
186804	family	0.090982	TP	0.0721	10	metascope_toy.profile
186806	family	0.067156	TP	0.0006	10	metascope_toy.profile
186817	family	0.002263	TP	0.0006	10	metascope_toy.profile
186818	family	9e-06	FP		10	metascope_toy.profile
186821	family	2.3e-05	FP		10	metascope_toy.profile
186822	family	9e-06	FP		10	metascope_toy.profile
186823	family	0.000204	FP		10	metascope_toy.profile
186824	family	9.5e-05	FP		10	metascope_toy.profile
186826	order	1.849188	TP	1.9275	10	metascope_toy.profile
186827	family	0.00092	TP	0.0006	10	metascope_toy.profile
186828	family	0.000487	FP		10	metascope_toy.profile
1868794	species	6.4e-05	FP		10	metascope_toy.profile
1870884	genus	0.071428	TP	0.0557	10	metascope_toy.profile
1870985	species	6.1e-05	FP		10	metascope_toy.profile
1870991	species	0.017762	FP		10	metascope_toy.profile
1870993	species	0.078367	FP		10	metascope_toy.profile
1870999	species	0.003392	FP		10	metascope_toy.profile
1871002	species	0.000184	FP		10	metascope_toy.profile
1871006	species	0.139314	FP		10	metascope_toy.profile
1871008	species	0.000314	FP		10	metascope_toy.profile
1871013	species	0.002496	FP		10	metascope_toy.profile
1871016	species	0.001983	FP		10	metascope_toy.profile
1871018	species	3.8e-05	FP		10	metascope_toy.profile
1871019	species	6.7e-05	FP		10	metascope_toy.profile
1871024	species	3.6e-05	FP		10	metascope_toy.profile
1871030	species	8.4e-05	FP		10	metascope_toy.profile
1871033	species	4e-05	FP		10	metascope_toy.profile
1871035	species	1.1e-05	FP		10	metascope_toy.profile
1871111	species	4.4e-05	FP		10	metascope_toy.profile
1871336	species	4.8e-05	FP		10	metascope_toy.profile
1872678	species	7e-06	FP		10	metascope_toy.profile
1873	genus	1.4e-05	FP		10	metascope_toy.profile
187327	species	2.176061	TP	1.5975	10	metascope_toy.profile
187327.1	strain		FN	1.5975	10	metascope_toy.profile
1876757	species	0.000132	FP		10	metascope_toy.profile
187979	species	4e-05	FP		10	metascope_toy.profile
1882272	species	0.00032	FP		10	metascope_toy.profile
1883	genus	0.005907	FP		10	metascope_toy.profile
188905	genus	8e-06	FP		10	metascope_toy.profile
188913	species	0.004557	TP	0.0028	10	metascope_toy.profile
1890302	species	5e-05	TP	0.0006	10	metascope_toy.profile
1890302.1	strain		FN	0.0006	10	metascope_toy.profile
1890450	family	0.001979	FP		10	metascope_toy.profile
1891279	species	0.000515	FP		10	metascope_toy.profile
1891675	species	6.1e-05	FP		10	metascope_toy.profile
189330	genus	1.373179	TP	1.0608	10	metascope_toy.profile
190304	strain	0.001886	FP		10	metascope_toy.profile
1903262	species	0.000767	FP		10	metascope_toy.profile
1903263	species	0.000848	FP		10	metascope_toy.profile
1903409	family	0.000767	FP		10	metascope_toy.profile
1903410	family	0.000275	FP		10	metascope_toy.profile
1903411	family	0.000125	FP		10	metascope_toy.profile
1903412	family	0.001	FP		10	metascope_toy.profile
1903414	family	0.105773	FP		10	metascope_toy.profile
1903416	family	0.000169	FP		10	metascope_toy.profile
1903434	genus	6.1e-05	FP		10	metascope_toy.profile
1903569	species	1e-06	FP		10	metascope_toy.profile
1905142	species	3e-06	FP		10	metascope_toy.profile
1905344	genus	0.004604	FP		10	metascope_toy.profile
1905726	genus	7.5e-05	FP		10	metascope_toy.profile
1907654	species	0.001706	FP		10	metascope_toy.profile
1907658	species	2e-05	FP		10	metascope_toy.profile
1908236	species	7e-06	FP		10	metascope_toy.profile
1911312	genus	0.001194	FP		10	metascope_toy.profile
1912855	species	0.000498	FP		10	metascope_toy.profile
1912897	species	0.013025	FP		10	metascope_toy.profile
191303	genus	0.005732	TP	0.0046	10	metascope_toy.profile
1914243	species	7.2e-05	FP		10	metascope_toy.profile
1914248	genus	0.002872	FP		10	metascope_toy.profile
1917441	species	0.0004	FP		10	metascope_toy.profile
1917868	species	0.000105	FP		10	metascope_toy.profile
1917883	species	0.001722	FP		10	metascope_toy.profile
1918385	genus	0.000775	FP		10	metascope_toy.profile
1918450	genus	3e-05	FP		10	metascope_toy.profile
1918452	genus	0.000986	FP		10	metascope_toy.profile
1918454	genus	0.020023	FP		10	metascope_toy.profile
1918511	genus	0.000345	FP		10	metascope_toy.profile
1918536	genus	0.995351	TP	0.9455	10	metascope_toy.profile
1918540	genus	1e-05	FP		10	metascope_toy.profile
1918542	genus	0.019387	FP		10	metascope_toy.profile
1918949	species	0.000594	FP		10	metascope_toy.profile
192222	strain	0.000754	FP		10	metascope_toy.profile
1924062	genus	1.2e-05	FP		10	metascope_toy.profile
1924105	genus	0.000416	FP		10	metascope_toy.profile
1924110	genus	6.7e-05	FP		10	metascope_toy.profile
1926283	species	0.006718	FP		10	metascope_toy.profile
1926556	genus	0.00111	FP		10	metascope_toy.profile
1926651	genus	0.000916	FP		10	metascope_toy.profile
1926655	genus	0.000135	FP		10	metascope_toy.profile
1926659	genus	0.004869	FP		10	metascope_toy.profile
1926672	genus	0.000193	FP		10	metascope_toy.profile
1926881	species	2e-05	FP		10	metascope_toy.profile
1928661	species	0.000118	FP		10	metascope_toy.profile
1929045	genus	0.000848	FP		10	metascope_toy.profile
192955.3	strain		FN	0.3079	10	metascope_toy.profile
192987	genus	0.00017	FP		10	metascope_toy.profile
1930932	genus	0.000239	FP		10	metascope_toy.profile
1932	species	0.00022	FP		10	metascope_toy.profile
1935176	genus	3.8e-05	FP		10	metascope_toy.profile
1935200	genus	8.4e-05	FP		10	metascope_toy.profile
1935927	genus	0.017762	FP		10	metascope_toy.profile
1936207	species	1.4e-05	FP		10	metascope_toy.profile
1936995	species	0.005507	FP		10	metascope_toy.profile
1937664	genus	4.8e-05	FP		10	metascope_toy.profile
194	genus	0.001445	TP	0.0012	10	metascope_toy.profile
1944635	species	0.001295	FP		10	metascope_toy.profile
1944636	species	0.000106	FP		10	metascope_toy.profile
1945581	species	7e-06	FP		10	metascope_toy.profile
194924	family	0.802138	TP	0.804	10	metascope_toy.profile
195	species	0.000652	TP	0.0006	10	metascope_toy.profile
195.5	strain		FN	0.0006	10	metascope_toy.profile
196081	genus	1.8e-05	FP		10	metascope_toy.profile
1968889	species	3e-05	FP		10	metascope_toy.profile
197	species	0.000754	TP	0.0006	10	metascope_toy.profile
1970189	order	8.1e-05	FP		10	metascope_toy.profile
